Time,Estimated_Height,Estimated_Speed,Estimated_Accel
739,89.426369,-2.963734,-1.147111
740,89.416618,-2.954765,-1.080717
741,89.420097,-2.965579,-1.179659
742,89.429688,-2.936392,-1.031788
743,89.437363,-2.920039,-0.983663
744,89.419327,-2.926876,-1.021239
745,89.425453,-2.923942,-1.052292
746,89.424446,-2.936845,-1.155920
747,89.422455,-2.925101,-1.087974
748,89.416489,-2.940206,-1.185945
749,89.429749,-2.935056,-1.190308
750,89.439796,-2.918595,-1.116591
751,89.447762,-2.915526,-1.132246
752,89.433929,-2.908777,-1.068355
753,89.434967,-2.921129,-1.169365
754,89.438034,-2.920309,-1.176606
755,89.441078,-2.919547,-1.182682
756,89.437401,-2.921578,-1.187907
757,89.433769,-2.923591,-1.192288
758,89.426025,-2.914569,-1.118599
759,89.418472,-2.905194,-1.056789
760,89.403954,-2.911178,-1.082520
761,89.402718,-2.937221,-1.258730
762,89.390427,-2.930234,-1.174411
763,89.393410,-2.929357,-1.180836
764,89.389160,-2.944201,-1.263805
765,89.404083,-2.938734,-1.255585
766,89.399559,-2.953966,-1.326506
767,89.416222,-2.935277,-1.230700
768,89.394768,-2.944630,-1.228517
769,89.394318,-2.932541,-1.148836
770,89.393959,-2.920150,-1.082004
771,89.391670,-2.921068,-1.103429
772,89.375435,-2.940511,-1.199108
773,89.375488,-2.928114,-1.124160
774,89.392792,-2.908425,-1.060970
775,89.410034,-2.888680,-1.007976
776,89.417984,-2.898144,-1.118597
777,89.425865,-2.908104,-1.211384
778,89.435654,-2.904930,-1.211733
779,89.447365,-2.888297,-1.134549
780,89.456940,-2.885060,-1.147298
781,89.449272,-2.888986,-1.158324
782,89.453720,-2.887964,-1.167338
783,89.460190,-2.873460,-1.097420
784,89.481789,-2.865303,-1.115932
785,89.480270,-2.854090,-1.054466
786,89.474770,-2.869756,-1.157872
787,89.496353,-2.861978,-1.166643
788,89.511429,-2.857008,-1.174130
789,89.503456,-2.887004,-1.335737
790,89.499481,-2.890396,-1.316320
791,89.495430,-2.893673,-1.300032
792,89.507980,-2.902749,-1.363491
793,89.503510,-2.906286,-1.339601
794,89.515610,-2.915589,-1.396684
795,89.507584,-2.907875,-1.290063
796,89.518326,-2.892017,-1.200271
797,89.526886,-2.889496,-1.202445
798,89.550430,-2.893607,-1.281424
799,89.558449,-2.891720,-1.270527
800,89.577217,-2.885403,-1.261182
801,89.576942,-2.886908,-1.253712
802,89.595329,-2.880719,-1.247087
803,89.594696,-2.882357,-1.241898
804,89.594009,-2.883968,-1.237545
805,89.614075,-2.864331,-1.156054
806,89.607979,-2.867933,-1.165651
807,89.618637,-2.877403,-1.250820
808,89.628487,-2.849642,-1.091529
809,89.653015,-2.840564,-1.110948
810,89.658539,-2.839483,-1.127607
811,89.660927,-2.827074,-1.064201
812,89.677460,-2.796246,-0.934889
813,89.692024,-2.778393,-0.902336
814,89.687393,-2.781171,-0.952850
815,89.675743,-2.799768,-1.072796
816,89.668388,-2.791571,-1.018434
817,89.650391,-2.812979,-1.127925
818,89.668594,-2.819881,-1.219064
819,89.688538,-2.813749,-1.218034
820,89.710243,-2.794258,-1.139700
821,89.729652,-2.788261,-1.151488
822,89.752892,-2.755662,-1.008004
823,89.771935,-2.749616,-1.041048
824,89.790810,-2.743891,-1.068773
825,89.821564,-2.733532,-1.091806
826,89.856041,-2.696733,-0.957759
827,89.890305,-2.659791,-0.845343
828,89.920349,-2.649633,-0.904451
829,89.926758,-2.687738,-1.186816
830,89.937019,-2.699840,-1.268692
831,89.964195,-2.705305,-1.337041
832,89.986572,-2.700304,-1.317021
833,90.008476,-2.695458,-1.300240
834,90.012688,-2.697821,-1.286505
835,90.028725,-2.695243,-1.274755
836,90.023537,-2.714037,-1.342749
837,90.039009,-2.711776,-1.321936
838,90.069267,-2.716106,-1.381637
839,90.095757,-2.709522,-1.354344
840,90.111687,-2.694483,-1.254215
841,90.104362,-2.714047,-1.325561
842,90.117760,-2.712547,-1.307557
843,90.166847,-2.696372,-1.291774
844,90.213089,-2.694206,-1.356040
845,90.250542,-2.670572,-1.255235
846,90.285347,-2.660508,-1.248183
847,90.295601,-2.660581,-1.242744
848,90.310745,-2.658623,-1.238088
849,90.312531,-2.674847,-1.311880
850,90.307777,-2.693926,-1.373894
851,90.313179,-2.683500,-1.270825
852,90.318375,-2.672742,-1.184378
853,90.340683,-2.654668,-1.111542
854,90.350662,-2.641485,-1.050693
855,90.377296,-2.634055,-1.076781
856,90.392044,-2.619008,-1.021455
857,90.389465,-2.610949,-0.975387
858,90.392189,-2.600579,-0.936647
859,90.392967,-2.603655,-0.981636
860,90.391731,-2.620468,-1.096852
861,90.390434,-2.637699,-1.193489
862,90.389008,-2.655275,-1.274544
863,90.393524,-2.632730,-1.111667
864,90.388756,-2.638582,-1.128534
865,90.389153,-2.642335,-1.142580
866,90.386383,-2.634696,-1.076980
867,90.381599,-2.640344,-1.099437
868,90.388893,-2.641099,-1.118040
869,90.396049,-2.641998,-1.133647
870,90.395828,-2.658705,-1.224320
871,90.416794,-2.641577,-1.145082
872,90.418175,-2.644978,-1.156440
873,90.419464,-2.648435,-1.165968
874,90.431602,-2.647456,-1.173751
875,90.445564,-2.633068,-1.102803
876,90.454185,-2.620676,-1.043401
877,90.477928,-2.614662,-1.070733
878,90.484131,-2.616046,-1.093999
879,90.509529,-2.596969,-1.035705
880,90.534668,-2.577938,-0.986824
881,90.538216,-2.593158,-1.101128
882,90.538528,-2.597397,-1.119621
883,90.536705,-2.615270,-1.212613
884,90.530029,-2.622669,-1.213258
885,90.544182,-2.608740,-1.135955
886,90.529984,-2.631612,-1.226544
887,90.533028,-2.647614,-1.302189
888,90.539917,-2.636805,-1.210677
889,90.539368,-2.641407,-1.211504
890,90.559601,-2.624738,-1.134355
891,90.558647,-2.629257,-1.147498
892,90.571770,-2.615312,-1.080809
893,90.565407,-2.621881,-1.102690
894,90.563171,-2.601619,-0.967660
895,90.576363,-2.587050,-0.929971
896,90.570198,-2.593106,-0.976177
897,90.581444,-2.592204,-1.014599
898,90.573242,-2.612190,-1.124643
899,90.565041,-2.632502,-1.216938
900,90.580795,-2.643241,-1.293888
901,90.594055,-2.667989,-1.435918
902,90.610878,-2.666278,-1.400092
903,90.610420,-2.658748,-1.292929
904,90.592537,-2.657876,-1.203376
905,90.589989,-2.662981,-1.205405
906,90.587357,-2.668066,-1.207105
907,90.584633,-2.673129,-1.208530
908,90.581825,-2.678168,-1.209724
909,90.578934,-2.683181,-1.210723
910,90.575966,-2.688166,-1.211560
911,90.553589,-2.713748,-1.290072
912,90.547470,-2.707327,-1.200721
913,90.554512,-2.720565,-1.280405
914,90.567421,-2.693764,-1.116383
915,90.558861,-2.700397,-1.132525
916,90.552429,-2.693440,-1.068580
917,90.570168,-2.676348,-1.014482
918,90.561691,-2.682630,-1.047057
919,90.564438,-2.722564,-1.306488
920,90.557838,-2.716313,-1.214494
921,90.573212,-2.713381,-1.214352
922,90.566330,-2.706875,-1.137220
923,90.559525,-2.700010,-1.072521
924,90.570694,-2.723687,-1.250234
925,90.583588,-2.734580,-1.321816
926,90.600227,-2.718748,-1.226901
927,90.597740,-2.710440,-1.147658
928,90.612053,-2.707664,-1.158312
929,90.607292,-2.712782,-1.167616
930,90.624481,-2.721622,-1.252438
931,90.638176,-2.719511,-1.246210
932,90.666779,-2.724015,-1.318143
933,90.655556,-2.732413,-1.301800
934,90.640160,-2.767756,-1.443049
935,90.645988,-2.769273,-1.406222
936,90.651482,-2.770710,-1.375336
937,90.675529,-2.764376,-1.349072
938,90.699074,-2.758191,-1.327055
939,90.701225,-2.773437,-1.386441
940,90.723984,-2.767652,-1.358410
941,90.727402,-2.769706,-1.335271
942,90.728516,-2.785267,-1.393345
943,90.731400,-2.787493,-1.364574
944,90.752892,-2.781930,-1.340084
945,90.755074,-2.784205,-1.319913
946,90.773712,-2.754440,-1.149374
947,90.769226,-2.758786,-1.160084
948,90.766823,-2.749565,-1.091585
949,90.762436,-2.753625,-1.111610
950,90.758110,-2.757714,-1.128404
951,90.751770,-2.775383,-1.219969
952,90.759537,-2.774819,-1.219054
953,90.749840,-2.781402,-1.218621
954,90.740173,-2.787883,-1.218253
955,90.745766,-2.800751,-1.295090
956,90.730690,-2.809599,-1.282490
957,90.737053,-2.784324,-1.118202
958,90.758202,-2.777630,-1.133428
959,90.793266,-2.752696,-1.068496
960,90.789742,-2.756243,-1.092224
961,90.801514,-2.766325,-1.189274
962,90.814003,-2.738610,-1.039919
963,90.824463,-2.723752,-0.990552
964,90.815559,-2.729461,-1.026963
965,90.824150,-2.728135,-1.057167
966,90.810646,-2.723304,-1.005486
967,90.814262,-2.723975,-1.039250
968,90.801071,-2.718977,-0.990453
969,90.827026,-2.723205,-1.103657
970,90.828545,-2.737976,-1.199081
971,90.813103,-2.747283,-1.201999
972,90.802483,-2.767227,-1.281791
973,90.808044,-2.755283,-1.193518
974,90.812515,-2.781622,-1.351825
975,90.820786,-2.781473,-1.329645
976,90.832855,-2.754479,-1.157665
977,90.876923,-2.739008,-1.166110
978,90.882149,-2.752391,-1.251388
979,90.906036,-2.758420,-1.322557
980,90.897346,-2.752642,-1.227992
981,90.901871,-2.766462,-1.303301
982,90.915459,-2.751361,-1.211408
983,90.923637,-2.738181,-1.134439
984,90.917557,-2.743312,-1.147596
985,90.943573,-2.760753,-1.312899
986,90.934898,-2.780315,-1.374772
987,90.947502,-2.765816,-1.271371
988,90.940483,-2.771698,-1.262460
989,90.935486,-2.763912,-1.177502
990,90.918442,-2.760704,-1.106472
991,90.920975,-2.736697,-0.970656
992,90.933754,-2.720545,-0.932409
993,90.927208,-2.725023,-0.978148
994,90.922920,-2.716043,-0.939027
995,90.936172,-2.699799,-0.905881
996,90.947411,-2.697130,-0.955568
997,90.956573,-2.708327,-1.074729
998,90.965614,-2.720062,-1.174681
999,90.957138,-2.739341,-1.258851
1000,90.967964,-2.738206,-1.251633
1001,90.958084,-2.732799,-1.168534
1002,90.946236,-2.740540,-1.176310
1003,90.932404,-2.761749,-1.260308
1004,90.920647,-2.769565,-1.253273
1005,90.892090,-2.771394,-1.170248
1006,90.882759,-2.764894,-1.100235
1007,90.888840,-2.764518,-1.118656
1008,90.902115,-2.748588,-1.056530
1009,90.899086,-2.764637,-1.159621
1010,90.903275,-2.765353,-1.168507
1011,90.895287,-2.771091,-1.176194
1012,90.876350,-2.781271,-1.182848
1013,90.864853,-2.775595,-1.110839
1014,90.856674,-2.780970,-1.127818
1015,90.852684,-2.759479,-0.988674
1016,90.844849,-2.764275,-1.025345
1017,90.837196,-2.769127,-1.056100
1018,90.827637,-2.787577,-1.159372
1019,90.822258,-2.779191,-1.091026
1020,90.833786,-2.776353,-1.110819
1021,90.848297,-2.785153,-1.204808
1022,90.863503,-2.756163,-1.052886
1023,90.857803,-2.747751,-1.001727
1024,90.869087,-2.744950,-1.035936
1025,90.861465,-2.750096,-1.064995
1026,90.853989,-2.755272,-1.089364
1027,90.848694,-2.746901,-1.032320
1028,90.862404,-2.730561,-0.984110
1029,90.855209,-2.735448,-1.021522
1030,90.848183,-2.740401,-1.052899
1031,90.831284,-2.736775,-1.001962
1032,90.824738,-2.741410,-1.036481
1033,90.813148,-2.748228,-1.065530
1034,90.801750,-2.755036,-1.089889
1035,90.790512,-2.761817,-1.110315
1036,90.781494,-2.754997,-1.049961
1037,90.782700,-2.756478,-1.076584
1038,90.783928,-2.758071,-1.098915
1039,90.783096,-2.773322,-1.195127
1040,90.786308,-2.761800,-1.120863
1041,90.787453,-2.763596,-1.136056
1042,90.769226,-2.786088,-1.226612
1043,90.764160,-2.790670,-1.224865
1044,90.775856,-2.801044,-1.300518
1045,90.770432,-2.805967,-1.286858
1046,90.740891,-2.820619,-1.275858
1047,90.720428,-2.818592,-1.189006
1048,90.715416,-2.822523,-1.193300
1049,90.709312,-2.801697,-1.043617
1050,90.721344,-2.810824,-1.148469
1051,90.713264,-2.803178,-1.081917
1052,90.703316,-2.808761,-1.103574
1053,90.708740,-2.820814,-1.198884
1054,90.712952,-2.808280,-1.123966
1055,90.697807,-2.816145,-1.138942
1056,90.684921,-2.810348,-1.074015
1057,90.668159,-2.831298,-1.174513
1058,90.670906,-2.831815,-1.180986
1059,90.669456,-2.859507,-1.341379
1060,90.673981,-2.847097,-1.243465
1061,90.678413,-2.834368,-1.161342
1062,90.677620,-2.823504,-1.092562
1063,90.680061,-2.823811,-1.112254
1064,90.675240,-2.839905,-1.206352
1065,90.672462,-2.842738,-1.207794
1066,90.664467,-2.847675,-1.209102
1067,90.658585,-2.838974,-1.132714
1068,90.668076,-2.836408,-1.145790
1069,90.682655,-2.831863,-1.156663
1070,90.660881,-2.842307,-1.166482
1071,90.661362,-2.856277,-1.251727
1072,90.651695,-2.861955,-1.245978
1073,90.659355,-2.860440,-1.240820
1074,90.677696,-2.829374,-1.082988
1075,90.651031,-2.828741,-1.027335
1076,90.644753,-2.844912,-1.135144
1077,90.640602,-2.847859,-1.148086
1078,90.627586,-2.841747,-1.081668
1079,90.632111,-2.828187,-1.025623
1080,90.622589,-2.832970,-1.056329
1081,90.635223,-2.841506,-1.159101
1082,90.630898,-2.844698,-1.168187
1083,90.650620,-2.838060,-1.175347
1084,90.654892,-2.825149,-1.104211
1085,90.638306,-2.833277,-1.122388
1086,90.604698,-2.848358,-1.137956
1087,90.576714,-2.861026,-1.150899
1088,90.585136,-2.858705,-1.161051
1089,90.564651,-2.855575,-1.092680
1090,90.530411,-2.870468,-1.113035
1091,90.540993,-2.854224,-1.051801
1092,90.520233,-2.863400,-1.078487
1093,90.487770,-2.877387,-1.101091
1094,90.480209,-2.868407,-1.042125
1095,90.463959,-2.875503,-1.070276
1096,90.456779,-2.866226,-1.016270
1097,90.419113,-2.869255,-0.971557
1098,90.420143,-2.881611,-1.088192
1099,90.406097,-2.887877,-1.108868
1100,90.392288,-2.894076,-1.126203
1101,90.376633,-2.913758,-1.218217
1102,90.376160,-2.902028,-1.140216
1103,90.375763,-2.890004,-1.074792
1104,90.351608,-2.887505,-1.020375
1105,90.337883,-2.893199,-1.051971
1106,90.317215,-2.914544,-1.156045
1107,90.310898,-2.917580,-1.165617
1108,90.314659,-2.929220,-1.250893
1109,90.305206,-2.921136,-1.167788
1110,90.278717,-2.919684,-1.098408
1111,90.267807,-2.924221,-1.117354
1112,90.241959,-2.922196,-1.056088
1113,90.251015,-2.905595,-1.004030
1114,90.235710,-2.911614,-1.038280
1115,90.201942,-2.925287,-1.067359
1116,90.200577,-2.951116,-1.246006
1117,90.188095,-2.943957,-1.163733
1118,90.181686,-2.972118,-1.326933
1119,90.181374,-2.960136,-1.231371
1120,90.176956,-2.974916,-1.306180
1121,90.191765,-2.969321,-1.291114
1122,90.170296,-2.978556,-1.279173
1123,90.165756,-2.993397,-1.346269
1124,90.163185,-2.994880,-1.325063
1125,90.162621,-2.982695,-1.229794
1126,90.175186,-2.990223,-1.304518
1127,90.177498,-2.989530,-1.289949
1128,90.176605,-2.977360,-1.200349
1129,90.175774,-2.964846,-1.125195
1130,90.152145,-2.986855,-1.217481
1131,90.141304,-3.003838,-1.294635
1132,90.134621,-2.993874,-1.204382
1133,90.164108,-2.968769,-1.127988
1134,90.169373,-2.953488,-1.064386
1135,90.157967,-2.932434,-0.935502
1136,90.161728,-2.929937,-0.980415
1137,90.142708,-2.962463,-1.173410
1138,90.146820,-2.960699,-1.179954
1139,90.154999,-2.932157,-1.032065
1140,90.159210,-2.929995,-1.061407
1141,90.158310,-2.930105,-1.086118
1142,90.157524,-2.930299,-1.106845
1143,90.154770,-2.944125,-1.201710
1144,90.147331,-2.947476,-1.203926
1145,90.158806,-2.943060,-1.205420
1146,90.170135,-2.938769,-1.206680
1147,90.176636,-2.923799,-1.130389
1148,90.177963,-2.910735,-1.066503
1149,90.201370,-2.901184,-1.089940
1150,90.200562,-2.901788,-1.110069
1151,90.218674,-2.894754,-1.126591
1152,90.236618,-2.887969,-1.140459
1153,90.256439,-2.867861,-1.074617
1154,90.250046,-2.871105,-1.097343
1155,90.259010,-2.880862,-1.193552
1156,90.271942,-2.863949,-1.119290
1157,90.259171,-2.870090,-1.134940
1158,90.263863,-2.869092,-1.147730
1159,90.285301,-2.874042,-1.235581
1160,90.291664,-2.860127,-1.154675
1161,90.297997,-2.845977,-1.086817
1162,90.314377,-2.840256,-1.107154
1163,90.318520,-2.839726,-1.124452
1164,90.320572,-2.852865,-1.216443
1165,90.328667,-2.825960,-1.062740
1166,90.317520,-2.818919,-1.010055
1167,90.336983,-2.799167,-0.965280
1168,90.340691,-2.798597,-1.005477
1169,90.358467,-2.779777,-0.961484
1170,90.364151,-2.765914,-0.924825
1171,90.391891,-2.755733,-0.971102
1172,90.387489,-2.733903,-0.857240
1173,90.398659,-2.717843,-0.837305
1174,90.412102,-2.726386,-0.975432
1175,90.427536,-2.722024,-1.013812
1176,90.438667,-2.706967,-0.968650
1177,90.430527,-2.712467,-1.008587
1178,90.432556,-2.726662,-1.119330
1179,90.451752,-2.734240,-1.211888
1180,90.463348,-2.758037,-1.367110
1181,90.478638,-2.755408,-1.342347
1182,90.476288,-2.759896,-1.321915
1183,90.473770,-2.764282,-1.304775
1184,90.464363,-2.771338,-1.290528
1185,90.461678,-2.775480,-1.278443
1186,90.492874,-2.778358,-1.345097
1187,90.511871,-2.773826,-1.323799
1188,90.515289,-2.762899,-1.228792
1189,90.518600,-2.751651,-1.149107
1190,90.505692,-2.772195,-1.237465
1191,90.514160,-2.758764,-1.156277
1192,90.496483,-2.768485,-1.166124
1193,90.499855,-2.756808,-1.096534
1194,90.496002,-2.760585,-1.115747
1195,90.494255,-2.750832,-1.054379
1196,90.492622,-2.740834,-1.002906
1197,90.515594,-2.708174,-0.883403
1198,90.514114,-2.697763,-0.859509
1199,90.520103,-2.671847,-0.763468
1200,90.517120,-2.674601,-0.836396
1201,90.493530,-2.698856,-0.975405
1202,90.491180,-2.702130,-1.014147
1203,90.490990,-2.691964,-0.969160
1204,90.488892,-2.695191,-1.008908
1205,90.506210,-2.677931,-0.964434
1206,90.497398,-2.684062,-1.005081
1207,90.507591,-2.682555,-1.038809
1208,90.498886,-2.688980,-1.067464
1209,90.509125,-2.687722,-1.091133
1210,90.502487,-2.680797,-1.033871
1211,90.496010,-2.673590,-0.985838
1212,90.489738,-2.666137,-0.945548
1213,90.479568,-2.685594,-1.066713
1214,90.471573,-2.691836,-1.090855
1215,90.480431,-2.703949,-1.188221
1216,90.491127,-2.702954,-1.192410
1217,90.492783,-2.718407,-1.273540
1218,90.496292,-2.720616,-1.264107
1219,90.494415,-2.724948,-1.256297
1220,90.501694,-2.700261,-1.096265
1221,90.516464,-2.709876,-1.192641
1222,90.512085,-2.727708,-1.273844
1223,90.509636,-2.732235,-1.264471
1224,90.509132,-2.723139,-1.179127
1225,90.491333,-2.720782,-1.107874
1226,90.488983,-2.724473,-1.125253
1227,90.484581,-2.741765,-1.217309
1228,90.480103,-2.759355,-1.294519
1229,90.496384,-2.755917,-1.281436
1230,90.517494,-2.750478,-1.270371
1231,90.505234,-2.771416,-1.339173
1232,90.499641,-2.789720,-1.396746
1233,90.480209,-2.813751,-1.445293
1234,90.469505,-2.821439,-1.408392
1235,90.446167,-2.834000,-1.377676
1236,90.427582,-2.857006,-1.429254
1237,90.433388,-2.857291,-1.394596
1238,90.421692,-2.864545,-1.365859
1239,90.417191,-2.855894,-1.264170
1240,90.408554,-2.873939,-1.333837
1241,90.403961,-2.865030,-1.237305
1242,90.395264,-2.882835,-1.311298
1243,90.390648,-2.873703,-1.218393
1244,90.381943,-2.891298,-1.295429
1245,90.355995,-2.916126,-1.360368
1246,90.349442,-2.920328,-1.337013
1247,90.327690,-2.917850,-1.240269
1248,90.323387,-2.907748,-1.158784
1249,90.321220,-2.884014,-1.014537
1250,90.310043,-2.888680,-1.047027
1251,90.297066,-2.906915,-1.151755
1252,90.296288,-2.920478,-1.239358
1253,90.299568,-2.907237,-1.157874
1254,90.300804,-2.907288,-1.167011
1255,90.296875,-2.909501,-1.174775
1256,90.276276,-2.905828,-1.104163
1257,90.276848,-2.880709,-0.968668
1258,90.267319,-2.884500,-1.008521
1259,90.275299,-2.881295,-1.041615
1260,90.281235,-2.891860,-1.146857
1261,90.289162,-2.889317,-1.157651
1262,90.283981,-2.904943,-1.244399
1263,90.288071,-2.891600,-1.162097
1264,90.272881,-2.898598,-1.170877
1265,90.263054,-2.903356,-1.178136
1266,90.255417,-2.894479,-1.106738
1267,90.243843,-2.912379,-1.201811
1268,90.258369,-2.907161,-1.203610
1269,90.233620,-2.905370,-1.128431
1270,90.222336,-2.923126,-1.219996
1271,90.213196,-2.927546,-1.219310
1272,90.206207,-2.918306,-1.141249
1273,90.184189,-2.902460,-1.000201
1274,90.193024,-2.898626,-1.034608
1275,90.201889,-2.895014,-1.063471
1276,90.208687,-2.905164,-1.165166
1277,90.198174,-2.922804,-1.250795
1278,90.194931,-2.924979,-1.245033
1279,90.181702,-2.918460,-1.162947
1280,90.169731,-2.936509,-1.248954
1281,90.183792,-2.931416,-1.243148
1282,90.202782,-2.924343,-1.238188
1283,90.231369,-2.900692,-1.156405
1284,90.217567,-2.932405,-1.320954
1285,90.225052,-2.930439,-1.303673
1286,90.217232,-2.921950,-1.212029
1287,90.207458,-2.926598,-1.212640
1288,90.186287,-2.923139,-1.135926
1289,90.150398,-2.950765,-1.226742
1290,90.161613,-2.933815,-1.147121
1291,90.137924,-2.956372,-1.235893
1292,90.121666,-2.963350,-1.232761
1293,90.101891,-2.958943,-1.152755
1294,90.111389,-2.942193,-1.085086
1295,90.108932,-2.930195,-1.028562
1296,90.113838,-2.902583,-0.905154
1297,90.097824,-2.908405,-0.955355
1298,90.072311,-2.905585,-0.920201
1299,90.067535,-2.906849,-0.967760
1300,90.048996,-2.926699,-1.085358
1301,90.024010,-2.924119,-1.029231
1302,90.001534,-2.907789,-0.906242
1303,89.980690,-2.915522,-0.956357
1304,89.948372,-2.928115,-0.998609
1305,89.936218,-2.957955,-1.188542
1306,89.914284,-2.979701,-1.270590
1307,89.897629,-2.999439,-1.339300
1308,89.901688,-2.998096,-1.319087
1309,89.887024,-3.004321,-1.302490
1310,89.876556,-2.983486,-1.135181
1311,89.857170,-2.990853,-1.148324
1312,89.857193,-2.977535,-1.081531
1313,89.838272,-2.984504,-1.103315
1314,89.829567,-3.000035,-1.198830
