Date,Time,ChangeFlag,ACC X,ACC Y,ACC Z,IMU X_RATE,IMU Y_RATE,IMU Z_RATE,          IMU X_OFFSET,IMU Y_OFFSET,IMU Z_OFFSET,IMU ACC_X,IMU ACC_Y,IMU ACC_Z,MS5611 Temperature,MS5611 Pressure,GNSS Lat,GNSS Long,GNSS Alt,GNSS velocity,BME280 Pressure,BME280 Temperature,BME280 Humidity,
0,138:253:65535:0,1,126,2150,-207,-536855928,42490,-537119020,536872728,0,537067080,-1820,-34,-33,1962,101063,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-19,1760,-110,-536830868,37170,-537170960,536872728,0,537067080,-1220,42,282,1962,101075,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-117,1028,182,-536791738,41160,-537145410,536872728,0,537067080,-1099,-96,372,1962,101063,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-214,1076,280,-536805808,51800,-537093470,536872728,0,537067080,-1248,-394,388,1962,101075,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-605,1272,475,-536905628,44310,-537081570,536872728,0,537067080,-1096,-869,147,1962,101075,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-800,1076,-12,-536973738,-4550,-537088640,536872728,0,537067080,-868,-907,-160,1962,101075,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-800,881,-354,-536979898,-31640,-537076740,536872728,0,537067080,-720,-864,-453,1962,101063,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-702,686,-695,-536933278,-23170,-537087310,536872728,0,537067080,-541,-518,-443,1962,101063,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-263,540,-793,-536856768,-50680,-537082900,536872728,0,537067080,-641,-247,-312,1962,101063,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-312,637,-744,-536818968,-51590,-537074500,536872728,0,537067080,-976,-384,-336,1962,101063,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,-458,930,-402,-536854598,-33810,-537090810,536872728,0,537067080,-786,-640,-398,1961,101070,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-654,686,-500,-536888898,-42700,-537095220,536872728,0,537067080,-522,-807,-436,1961,101070,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-800,491,-744,-536837028,-64470,-537065750,536872728,0,537067080,-284,-795,-264,1961,101059,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-654,198,-598,-536747288,-111930,-537013740,536872728,0,537067080,-492,-512,63,1961,101059,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-361,784,85,-536753028,-120820,-536993510,536872728,0,537067080,-1025,-337,294,1961,101059,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-263,1174,524,-536822958,-83510,-537051610,536872728,0,537067080,-1139,-298,292,1961,101070,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-361,1272,378,-536876578,-21840,-537081990,536872728,0,537067080,-896,-386,-20,1961,101059,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-458,735,-402,-536845778,-28980,-537043280,536872728,0,537067080,-854,-454,-305,1962,101063,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-556,784,-549,-536790828,-59990,-537030050,536872728,0,537067080,-934,-432,-111,1961,101059,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-458,979,-158,-536795658,-69300,-537038870,536872728,0,537067080,-749,-435,72,1961,101059,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-410,686,182,-536868598,-56000,-537026060,536872728,0,537067080,-624,-256,76,1961,101047,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-214,735,-110,-536840108,-49770,-537032220,536872728,0,537067080,-704,121,136,1961,101059,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,224,832,85,-536820298,18550,-537044120,536872728,0,537067080,-767,309,319,1961,101059,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,273,930,524,-536886728,105490,-537039710,536872728,0,537067080,-871,244,235,1961,101059,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,224,1028,-110,-536925858,92680,-537053850,536872728,0,537067080,-945,260,-102,1961,101059,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,370,1076,-402,-536899888,59780,-537083320,536872728,0,537067080,-858,639,-104,1961,101059,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,614,881,-158,-536941188,72240,-537100470,536872728,0,537067080,-879,441,-178,1961,101059,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,468,735,-305,-537021688,66010,-537088570,536872728,0,537067080,-831,264,-427,1961,101059,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,273,735,-598,-536997048,22540,-537055600,536872728,0,537067080,-990,344,-434,1961,101059,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,370,1223,-744,-536915288,32760,-537082410,536872728,0,537067080,-1238,409,-294,1960,101055,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,468,1467,-451,-536876998,38500,-537135680,536872728,0,537067080,-1205,412,-158,1960,101055,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,468,1272,-354,-536878818,10570,-537155980,536872728,0,537067080,-970,355,-12,1961,101059,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,175,832,36,-536935098,-24920,-537124270,536872728,0,537067080,-886,92,0,1960,101055,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,-19,832,-207,-536974228,-51590,-537070580,536872728,0,537067080,-940,82,-178,1960,101055,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,29,881,-402,-536946088,-66640,-537029630,536872728,0,537067080,-1185,31,-214,1960,101055,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,29,1320,-402,-536919698,-62230,-537019900,536872728,0,537067080,-1350,-44,-71,1960,101055,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-19,1613,-61,-536909548,-50680,-537056020,536872728,0,537067080,-1361,-139,136,1961,101059,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-117,1516,85,-536920538,-10290,-537096550,536872728,0,537067080,-1173,-364,134,1960,101055,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-410,1223,36,-536932438,20790,-537088570,536872728,0,537067080,-1056,-492,-14,1960,101055,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-556,930,-207,-536924528,7420,-537047200,536872728,0,537067080,-894,-547,-40,1960,101066,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-605,735,-110,-536906048,-28980,-536985180,536872728,0,537067080,-867,-385,160,1960,101055,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-361,881,-12,-536897718,-52500,-536962220,536872728,0,537067080,-1004,-282,221,1960,101043,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-263,1223,134,-536912208,-31150,-537004080,536872728,0,537067080,-1072,-405,102,1960,101043,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-361,1320,-61,-536901218,10080,-537052030,536872728,0,537067080,-1004,-441,36,1960,101043,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-361,1028,-158,-536875248,37170,-537066590,536872728,0,537067080,-887,-554,-38,1959,101050,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-654,881,-110,-536875738,62930,-537033690,536872728,0,537067080,-948,-784,-148,1960,101055,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-654,979,-500,-536850188,27440,-537052940,536872728,0,537067080,-1068,-627,-122,1960,101055,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-507,1174,-500,-536770598,13860,-537060010,536872728,0,537067080,-929,-114,210,1960,101066,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,-68,881,378,-536808888,-1890,-537060850,536872728,0,537067080,-972,-131,350,1960,101043,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-166,1174,378,-536922288,18060,-537060010,536872728,0,537067080,-1063,-415,-53,1960,101055,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-458,1223,-354,-536915708,13230,-537074500,536872728,0,537067080,-1278,-630,-579,1960,101055,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,-605,1564,-1037,-536802308,7000,-537134420,536872728,0,537067080,-1303,-543,-595,1960,101055,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-410,1174,-890,-536662868,3430,-537181950,536872728,0,537067080,-870,-370,-195,1960,101055,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-410,735,-207,-536700738,-70630,-537148910,536872728,0,537067080,-354,-387,194,1959,101050,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-507,52,524,-536843608,-125230,-537074920,536872728,0,537067080,-290,-354,47,1960,101055,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-458,540,-256,-536874408,-105280,-537037960,536872728,0,537067080,-826,-170,-242,1959,101050,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-117,1028,-402,-536825548,-49350,-537067010,536872728,0,537067080,-1178,-101,-241,1959,101039,65384,8194,1,0,16,1,536871680,
64,138:253:65535:0,1,-68,1369,-402,-536796148,-560,-537096060,536872728,0,537067080,-1096,-139,30,1959,101050,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-68,930,182,-536844938,-22260,-537084650,536872728,0,537067080,-938,4,216,1959,101062,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-68,979,231,-536947838,-52010,-537079330,536872728,0,537067080,-1081,-55,-49,1960,101055,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,29,1028,-110,-536957918,-54670,-537074990,536872728,0,537067080,-915,34,-3,1959,101050,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-68,735,-12,-536928938,-68880,-537044610,536872728,0,537067080,-693,4,264,1959,101050,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,-117,735,231,-536966248,-44450,-537046360,536872728,0,537067080,-845,-315,156,1959,101050,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,-166,930,-110,-536920118,10080,-537064420,536872728,0,537067080,-760,-94,32,1959,101050,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-117,686,-61,-536861178,71330,-537045450,536872728,0,537067080,-736,-29,166,1959,101050,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,-68,735,182,-536916128,67340,-537015980,536872728,0,537067080,-886,60,93,1959,101050,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,78,979,-158,-536938108,35840,-537001420,536872728,0,537067080,-1034,284,-199,1959,101050,65384,8194,1,0,16,1,536871680,
64,138:253:65535:0,1,370,1174,-549,-536905138,28770,-537009330,536872728,0,537067080,-1172,285,-413,1959,101050,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,322,1369,-549,-536869088,39830,-537039290,536872728,0,537067080,-974,372,-323,1959,101050,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,517,930,-549,-536798318,28770,-537060850,536872728,0,537067080,-733,432,11,1959,101050,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,224,832,36,-536834788,8750,-537067500,536872728,0,537067080,-702,19,7,1959,101062,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,78,735,-110,-536905138,-980,-537068340,536872728,0,537067080,-696,21,-227,1959,101050,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,29,686,-402,-536905628,21630,-537037960,536872728,0,537067080,-860,67,-362,1959,101050,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-68,1076,-646,-536863838,29610,-537037960,536872728,0,537067080,-1046,-134,-394,1959,101039,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-166,1125,-598,-536824288,350,-537056440,536872728,0,537067080,-911,-282,-263,1959,101062,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-312,881,-402,-536808888,-12950,-537055110,536872728,0,537067080,-653,-251,15,1959,101039,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,-410,637,134,-536880568,4760,-537026550,536872728,0,537067080,-796,-411,-188,1959,101050,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,-458,930,-549,-536904298,39830,-536997010,536872728,0,537067080,-1063,-276,-532,1959,101050,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-312,1125,-695,-536874828,40740,-536982940,536872728,0,537067080,-1414,-199,-576,1959,101050,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-166,1711,-842,-536807558,30520,-537023470,536872728,0,537067080,-1430,-153,-417,1959,101050,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-117,1467,-500,-536770598,7910,-537066590,536872728,0,537067080,-1228,-277,-216,1959,101050,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-312,1223,-207,-536796148,-19180,-537080660,536872728,0,537067080,-889,-224,64,1959,101050,65384,8194,1,0,16,1,536871680,
64,138:253:65535:0,1,-214,735,36,-536793068,-9450,-537061620,536872728,0,537067080,-773,-78,223,1959,101039,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-117,832,134,-536804478,770,-537013320,536872728,0,537067080,-924,-111,191,1959,101050,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-117,979,134,-536846268,-7630,-537017730,536872728,0,537067080,-1056,-144,-30,1959,101039,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-68,1223,-256,-536835698,-70,-537045450,536872728,0,537067080,-1009,-127,-176,1958,101046,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-117,1076,-354,-536810638,22120,-537085490,536872728,0,537067080,-843,-231,-227,1959,101050,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-214,930,-354,-536807138,47390,-537107960,536872728,0,537067080,-566,-333,-24,1959,101039,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-361,296,-158,-536835698,-1400,-537074080,536872728,0,537067080,-309,-179,-52,1959,101050,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-312,149,-500,-536772838,27860,-537027880,536872728,0,537067080,-393,-312,-235,1958,101046,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-410,393,-354,-536777248,19460,-537019480,536872728,0,537067080,-557,-328,-198,1958,101034,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-312,637,-402,-536760518,8750,-537035790,536872728,0,537067080,-560,-203,-186,1958,101046,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,-117,540,-207,-536749948,-980,-537030960,536872728,0,537067080,-544,-79,0,1959,101039,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,-68,588,-158,-536759608,-70,-537039710,536872728,0,537067080,-608,-105,33,1958,101034,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-166,784,-61,-536778088,-4060,-537052030,536872728,0,537067080,-673,-302,-62,1959,101039,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,-410,735,-354,-536771508,-18760,-537067500,536872728,0,537067080,-599,-456,-247,1958,101046,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,-458,637,-549,-536733708,-27650,-537058260,536872728,0,537067080,-538,-502,-327,1959,101050,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-507,588,-598,-536693248,-23590,-537049860,536872728,0,537067080,-635,-437,-297,1959,101039,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-410,832,-500,-536684008,-10780,-537049860,536872728,0,537067080,-945,-391,-258,1959,101050,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,-312,930,-451,-536673858,-7210,-537049440,536872728,0,537067080,-1093,-432,-288,1959,101039,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,-361,1320,-402,-536694578,-3220,-537066590,536872728,0,537067080,-1180,-524,-475,1958,101046,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-458,1369,-744,-536679178,-12950,-537082410,536872728,0,537067080,-1378,-539,-620,1959,101039,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,-556,1564,-549,-536729298,-90160,-537111040,536872728,0,537067080,-1446,-528,-531,1959,101039,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-507,1418,-744,-536686178,-54670,-537111950,536872728,0,537067080,-1263,-556,-528,1958,101046,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,-507,1272,-646,-536663358,-55580,-537118950,536872728,0,537067080,-1116,-578,-394,1959,101039,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-556,1125,-354,-536693248,-35630,-537090390,536872728,0,537067080,-1146,-617,-390,1958,101034,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-605,1174,-451,-536713478,-21840,-537073170,536872728,0,537067080,-1345,-531,-485,1959,101050,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-507,1516,-744,-536694998,-13440,-537084230,536872728,0,537067080,-1426,-451,-491,1959,101039,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-458,1467,-500,-536688838,8330,-537098300,536872728,0,537067080,-1326,-379,-390,1959,101039,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-410,1272,-402,-536721388,13230,-537086400,536872728,0,537067080,-1152,-378,-334,1958,101034,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-410,1028,-354,-536745538,9660,-537060850,536872728,0,537067080,-1036,-387,-381,1958,101034,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,-361,1028,-500,-536744208,28280,-537042370,536872728,0,537067080,-1001,-341,-383,1959,101050,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-361,1076,-451,-536746028,62930,-537037120,536872728,0,537067080,-1014,-260,-366,1958,101034,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,-263,1076,-549,-536749948,88200,-537041040,536872728,0,537067080,-1003,-139,-374,1958,101034,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-166,1125,-598,-536734548,90020,-537040620,536872728,0,537067080,-986,-51,-397,1958,101046,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-19,1076,-549,-536747218,88200,-537056930,536872728,0,537067080,-921,-2,-325,1959,101039,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,29,930,-354,-536741618,72240,-537058260,536872728,0,537067080,-772,81,-270,1958,101034,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,126,637,-402,-536770178,39830,-537055110,536872728,0,537067080,-646,120,-263,1958,101034,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,175,637,-402,-536777668,8330,-537050280,536872728,0,537067080,-542,163,-257,1958,101046,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,175,588,-402,-536783828,5250,-537042790,536872728,0,537067080,-537,97,-280,1958,101034,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,78,588,-451,-536779838,2100,-537048530,536872728,0,537067080,-527,59,-277,1958,101034,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,29,588,-451,-536764928,-16520,-537051610,536872728,0,537067080,-508,65,-226,1959,101050,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,78,588,-402,-536750368,-25410,-537047690,536872728,0,537067080,-569,77,-137,1958,101046,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,126,637,-207,-536740708,-29820,-537048950,536872728,0,537067080,-551,142,12,1958,101034,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,224,588,-12,-536769758,-24500,-537045030,536872728,0,537067080,-619,135,61,1958,101046,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,175,637,85,-536811968,-9450,-537025220,536872728,0,537067080,-780,49,-78,1958,101034,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,29,881,-354,-536816798,-4060,-537013740,536872728,0,537067080,-1004,3,-305,1958,101034,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,29,1076,-598,-536803148,-4060,-537019900,536872728,0,537067080,-1230,5,-461,1958,101034,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,29,1369,-598,-536794818,-5460,-537042370,536872728,0,537067080,-1332,15,-527,1958,101034,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,126,1418,-646,-536785578,2100,-537066590,536872728,0,537067080,-1249,16,-492,1958,101046,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,78,1320,-549,-536771508,-2730,-537071840,536872728,0,537067080,-1127,22,-345,1958,101034,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-19,1125,-305,-536796568,-1400,-537067500,536872728,0,537067080,-1081,-67,-304,1958,101034,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-117,1076,-402,-536812388,-3220,-537062180,536872728,0,537067080,-1059,-136,-380,1959,101039,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-166,1125,-598,-536793068,7910,-537057350,536872728,0,537067080,-1054,-157,-441,1958,101034,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-214,1125,-646,-536777248,16310,-537059520,536872728,0,537067080,-1034,-115,-413,1958,101046,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-214,1028,-549,-536778088,28280,-537045450,536872728,0,537067080,-1029,-95,-392,1958,101034,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-68,1125,-500,-536771928,33180,-537039710,536872728,0,537067080,-1025,-71,-367,1958,101034,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-68,1125,-549,-536766258,34930,-537040620,536872728,0,537067080,-1012,-68,-331,1958,101034,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-68,1028,-451,-536757858,24780,-537031800,536872728,0,537067080,-1006,-41,-280,1959,101050,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-117,1076,-354,-536757438,28280,-537023470,536872728,0,537067080,-1008,-2,-216,1958,101034,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-19,1076,-305,-536775008,22120,-537028720,536872728,0,537067080,-1012,57,-160,1958,101046,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,78,1076,-256,-536782078,10990,-537028720,536872728,0,537067080,-1020,75,-153,1958,101046,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,126,1076,-305,-536800488,1680,-537033550,536872728,0,537067080,-1031,83,-192,1958,101046,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,126,1028,-354,-536801398,-2310,-537043280,536872728,0,537067080,-984,92,-231,1958,101046,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,126,1028,-402,-536799648,-1890,-537044610,536872728,0,537067080,-956,126,-223,1958,101034,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,175,979,-256,-536798318,-10290,-537059100,536872728,0,537067080,-924,178,-144,1959,101050,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,175,930,-256,-536808888,-10780,-537057770,536872728,0,537067080,-870,161,-136,1958,101034,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,175,881,-256,-536824708,-8540,-537059100,536872728,0,537067080,-846,134,-170,1958,101034,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,78,930,-402,-536821208,-17430,-537055600,536872728,0,537067080,-832,165,-192,1958,101034,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,175,832,-354,-536806648,-22260,-537060430,536872728,0,537067080,-823,234,-75,1958,101046,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,175,930,-158,-536818128,-17850,-537061340,536872728,0,537067080,-835,232,-19,1958,101034,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,273,930,-61,-536848018,-12110,-537067500,536872728,0,537067080,-844,216,-50,1958,101034,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,224,930,-158,-536846268,-10290,-537074080,536872728,0,537067080,-815,215,-71,1958,101023,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,224,832,-207,-536839198,-4550,-537074500,536872728,0,537067080,-776,204,-35,1958,101034,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,175,784,-110,-536847598,350,-537070090,536872728,0,537067080,-760,205,20,1958,101034,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,175,784,-110,-536867338,-3220,-537049580,536872728,0,537067080,-838,205,-2,1958,101034,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,224,930,-158,-536870418,-7210,-537078070,536872728,0,537067080,-860,178,-36,1958,101046,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,175,930,-207,-536869578,-10290,-537078490,536872728,0,537067080,-823,197,6,1958,101034,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,175,881,-12,-536869998,-10290,-537083320,536872728,0,537067080,-786,174,34,1958,101034,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,126,784,-61,-536883158,-2730,-537081150,536872728,0,537067080,-753,151,50,1958,101034,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,78,735,-61,-536883648,-9450,-537072330,536872728,0,537067080,-721,126,63,1958,101023,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,78,735,-61,-536883648,-12530,-537053080,536872728,0,537067080,-675,136,88,1958,101034,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,78,686,-12,-536881898,-13860,-537060010,536872728,0,537067080,-653,160,130,1958,101023,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,175,637,36,-536887148,-13440,-537046360,536872728,0,537067080,-652,207,182,1958,101034,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,224,686,134,-536886238,-15190,-537041950,536872728,0,537067080,-694,250,242,1958,101046,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,224,735,182,-536902968,-8960,-537042790,536872728,0,537067080,-714,255,279,1958,101046,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,273,735,182,-536917038,-11200,-537043280,536872728,0,537067080,-740,253,307,1958,101034,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,273,735,231,-536924108,-20510,-537054270,536872728,0,537067080,-667,225,338,1958,101046,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,224,686,231,-536931108,-24920,-537056930,536872728,0,537067080,-555,192,350,1958,101034,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,224,491,280,-536950008,-22260,-537052940,536872728,0,537067080,-496,112,191,1958,101034,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,29,588,-110,-536950428,-1400,-537037960,536872728,0,537067080,-640,86,37,1958,101046,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,29,735,-110,-536936358,18970,-537039290,536872728,0,537067080,-830,34,-31,1958,101046,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,29,930,-207,-536928938,27440,-537054270,536872728,0,537067080,-889,57,-35,1958,101034,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,78,930,-207,-536932018,25200,-537057350,536872728,0,537067080,-948,40,-101,1959,101039,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,29,1028,-158,-536949168,33600,-537055600,536872728,0,537067080,-1144,-22,-260,1958,101034,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-68,1320,-451,-536932018,62020,-537076740,536872728,0,537067080,-1302,-86,-354,1958,101034,65384,8194,1,0,16,1,536871680,
