18:09:54.756: Date,Time,ChangeFlag,ACC X,ACC Y,ACC Z,IMU X_RATE,IMU Y_RATE,IMU Z_RATE,          IMU X_OFFSET,IMU Y_OFFSET,IMU Z_OFFSET,IMU ACC_X,IMU ACC_Y,IMU ACC_Z,MS5611 Temperature,MS5611 Pressure,GNSS Lat,GNSS Long,GNSS Alt,GNSS velocity,BME280 Pressure,BME280 Temperature,BME280 Humidity,
18:10:15.824: 0,0:0:0:3445,1,-19,-826,36,6510,-4200,16030,-1063253899,0,1,1002,-16,263,1846,99810,0,0,65344,8194,-1392510048,-1,0,
18:10:15.933: 8,0:0:0:3445,1,29,-875,182,3920,-7770,1190,-1063246624,0,1,973,-3,219,1845,99806,0,0,65344,8194,-1392510048,-1,0,
18:10:16.147: 0,0:0:0:3445,1,-68,-826,134,840,-9520,280,-1063247726,0,1,988,-100,222,1845,99817,0,0,65344,8194,-1392510048,-1,0,
18:10:16.258: 32,0:0:0:3445,1,-19,-924,85,3920,-2030,1190,-1063244937,0,1,1017,-46,165,1843,99825,0,0,65344,8194,-1392510048,-1,0,
18:10:16.367: 32,0:0:0:3445,1,29,-875,36,4340,-2870,3360,-1063243521,0,1,1004,-16,177,1843,99813,0,0,65344,8194,-1392510048,-1,0,
18:10:16.583: 8,0:0:0:3445,1,-19,-875,182,4340,-2450,2520,-1063246864,0,1,992,-58,159,1843,99813,0,0,65344,8194,-1392510048,-1,0,
18:10:16.692: 32,0:0:0:3445,1,-19,-826,182,1260,-4690,3430,-1063246864,0,1,973,-5,369,1843,99825,0,0,65344,8194,-1392510048,-1,0,
18:10:16.802: 0,0:0:0:3445,1,-68,-924,85,4760,-7350,3430,-1063243521,0,1,993,-4,11,1842,99809,0,0,65344,8194,-1392510048,-1,0,
18:10:17.016: 0,0:0:0:3445,1,-19,-924,134,-910,-280,1190,-1063248523,0,1,990,-5,217,1840,99823,0,0,65344,8194,-1392510048,-1,0,
18:10:17.125: 0,0:0:0:3445,1,-68,-875,231,840,-8190,6930,-1063246265,0,1,980,-126,313,1840,99819,0,0,65344,8194,-1392510048,-1,0,
18:10:17.231: 8,0:0:0:3445,1,29,-875,36,3500,-5110,5600,-1063247377,0,1,992,-20,146,1839,99815,0,0,65344,8194,-1392510048,-1,0,
18:10:17.442: 32,0:0:0:3445,1,-214,-826,85,1680,-5110,5180,-1063249035,0,1,1012,-106,336,1838,99810,0,0,65344,8194,-1392510048,-1,0,
18:10:17.552: 0,0:0:0:3445,1,-68,-875,134,1260,-6020,-1470,-1063250969,0,1,1025,-77,91,1838,99810,0,0,65344,8194,-1392510048,-1,0,
18:10:17.662: 0,0:0:0:3445,1,-117,-875,-12,-70,-2450,2520,-1063250969,0,1,982,-27,381,1838,99822,0,0,65344,8194,-1392510048,-1,0,
18:10:17.873: 0,0:0:0:3445,1,-166,-777,134,1260,-3360,1680,-1063247636,0,1,973,-98,204,1838,99822,0,0,65344,8194,-1392510048,-1,0,
18:10:17.983: 8,0:0:0:3445,1,-117,-924,-12,3920,-1540,770,-1063247636,0,1,983,6,236,1837,99818,0,0,65344,8194,-1392510048,-1,0,
18:10:18.093: 0,0:0:0:3445,1,-117,-924,36,3010,-210,-1470,-1063249293,0,1,979,0,224,1837,99829,0,0,65344,8194,-1392510048,-1,0,
18:10:18.204: 32,0:0:0:3445,1,-117,-875,85,3010,-4200,1680,-1063246239,0,1,965,-6,192,1837,99806,0,0,65344,8194,-1392510048,-1,0,
18:10:18.417: 0,0:0:0:3445,1,29,-924,182,350,-3780,-140,-1063252347,0,1,946,-37,231,1838,99822,0,0,65344,8194,-1392510048,-1,0,
18:10:18.527: 0,0:0:0:3445,1,-19,-924,134,2170,-4690,-4970,-1063247636,0,1,957,25,233,1838,99822,0,0,65344,8194,-1392510048,-1,0,
18:10:18.638: 8,0:0:0:3445,1,-68,-924,231,-1820,-3780,-1890,-1063247636,0,1,972,28,97,1839,99826,0,0,65344,8194,-1392510048,-1,0,
18:10:18.850: 32,0:0:0:3445,1,-68,-924,182,-490,-1120,280,-1063245978,0,1,974,48,186,1839,99826,0,0,65344,8194,-1392510048,-1,0,
18:10:18.958: 0,0:0:0:3445,1,-68,-875,85,1680,-6860,1190,-1063245978,0,1,965,18,210,1839,99803,0,0,65344,8194,-1392510048,-1,0,
18:10:19.065: 0,0:0:0:3445,1,-166,-875,182,3010,-2030,1610,-1063252370,0,1,974,-52,231,1840,99819,0,0,65344,8194,-1392510048,-1,0,
18:10:19.274: 64,0:0:0:3445,1,29,-924,36,2590,-2450,-140,-1063247655,0,1,982,22,208,1840,99830,0,0,65344,8194,-1392510048,-1,0,
18:10:19.383: 8,0:0:0:3445,1,-117,-875,85,-1400,-2450,6440,-1063244318,0,1,996,16,255,1840,99812,0,0,65344,8194,-1392510048,-1,0,
18:10:19.493: 0,0:0:0:3445,1,-19,-972,134,2590,-5110,-1050,-1063249045,0,1,997,-104,119,1840,99823,0,0,65344,8194,-1392510048,-1,0,
18:10:19.706: 0,0:0:0:3445,1,-68,-875,182,2590,-700,2940,-1063246265,0,1,986,-23,269,1840,99823,0,0,65344,8194,-1392510048,-1,0,
18:10:19.816: 8,0:0:0:3445,1,-117,-972,85,840,-6860,1190,-1063246265,0,1,1001,-15,150,1841,99828,0,0,65344,8194,-1392510048,-1,0,
18:10:19.926: 8,0:0:0:3445,1,-19,-875,36,2590,-3360,1120,-1063244327,0,1,992,-43,223,1841,99828,0,0,65344,8194,-1392510048,-1,0,
18:10:20.036: 0,0:0:0:3445,1,-117,-875,134,1680,-3780,3360,-1063244049,0,1,982,1,204,1842,99820,0,0,65344,8194,-1392510048,-1,0,
18:10:20.249: 32,0:0:0:3445,1,-19,-826,134,4760,-5530,-1050,-1063245728,0,1,990,-61,154,1842,99820,0,0,65344,8194,-1392510048,-1,0,
18:10:20.357: 8,0:0:0:3445,1,-19,-875,85,1260,-700,-2800,-1063246006,0,1,984,57,270,1842,99809,0,0,65344,8194,-1392510048,-1,0,
18:10:20.466: 32,0:0:0:3445,1,-68,-875,85,1680,-4690,-1960,-1063249068,0,1,1000,-62,205,1843,99825,0,0,65344,8194,-1392510048,-1,0,
18:10:20.683: 32,0:0:0:3445,1,-19,-875,134,-910,-1120,-15890,-1063244068,0,1,975,-24,199,1843,99825,0,0,65344,8194,-1392510048,-1,0,
18:10:20.792: 0,0:0:0:3445,1,-68,-924,134,-13160,-3360,4200,-1063244068,0,1,991,-44,223,1843,99825,0,0,65344,8194,-1392510048,-1,0,
18:10:20.898: 0,0:0:0:3445,1,78,-826,182,3430,-3780,16450,-1063244068,0,1,986,-22,198,1843,99825,0,0,65344,8194,-1392510048,-1,0,
18:10:21.111: 32,0:0:0:3445,1,-117,-875,36,2100,-1540,2870,-1063244068,0,1,978,10,228,1843,99813,0,0,65344,8194,-1392510048,-1,0,
18:10:21.218: 0,0:0:0:3445,1,-68,-875,85,3010,-3780,-210,-1063247409,0,1,959,-23,191,1843,99825,0,0,65344,8194,-1392510048,-1,0,
18:10:21.326: 32,0:0:0:3445,1,-68,-924,134,-980,-4200,-2870,-1063244068,0,1,969,6,206,1845,99817,0,0,65344,8194,-1392510048,-1,0,
18:10:21.539: 0,0:0:0:3445,1,-68,-924,85,-490,-6020,1540,-1063245204,0,1,980,-52,241,1845,99817,0,0,65344,8194,-1392510048,-1,0,
18:10:21.650: 8,0:0:0:3445,1,29,-924,134,-70,-3780,3360,-1063244658,0,1,996,0,223,1846,99833,0,0,65344,8194,-1392510048,-1,0,
18:10:21.759: 32,0:0:0:3445,1,-117,-924,85,1680,-2450,-210,-1063239647,0,1,991,-7,244,1846,99822,0,0,65344,8194,-1392510048,-1,0,
18:10:21.975: 0,0:0:0:3445,1,-19,-875,134,3850,-3780,-210,-1063242438,0,1,998,-34,230,1846,99822,0,0,65344,8194,-1392510048,-1,0,
18:10:22.086: 32,0:0:0:3445,1,-68,-826,85,1260,-6020,-210,-1063242717,0,1,987,-4,266,1847,99826,0,0,65344,8194,-1392510048,-1,0,
18:10:22.197: 0,0:0:0:3445,1,29,-826,36,3010,-1120,3360,-1063241054,0,1,988,-8,219,1847,99826,0,0,65344,8194,-1392510048,-1,0,
18:10:22.308: 8,0:0:0:3445,1,-19,-875,36,2590,-6860,17710,-1063241054,0,1,994,-15,236,1847,99838,0,0,65344,8194,-1392510048,-1,0,
18:10:22.526: 0,0:0:0:3445,1,-19,-826,85,2590,-4690,-630,-1063237703,0,1,1003,-8,206,1847,99838,0,0,65344,8194,-1392510048,-1,0,
18:10:22.633: 8,0:0:0:3445,1,29,-924,134,17010,-6020,280,-1063237424,0,1,996,-47,222,1847,99803,0,0,65344,8194,-1392510048,-1,0,
18:10:22.741: 32,0:0:0:3445,1,-68,-875,85,1680,-2450,5110,-1063247196,0,1,976,-25,259,1846,99822,0,0,65344,8194,-1392510048,-1,0,
18:10:22.954: 0,0:0:0:3445,1,-19,-924,85,1680,1120,2940,-1063242996,0,1,967,6,226,1846,99845,0,0,65344,8194,-1392510048,-1,0,
18:10:23.065: 0,0:0:0:3445,1,-68,-972,36,4760,-210,-3710,-1063236299,0,1,983,-2,219,1845,99829,0,0,65344,8194,-1392510048,-1,0,
18:10:23.176: 0,0:0:0:3445,1,-68,-875,85,-70,-6020,1610,-1063241032,0,1,987,0,240,1842,99832,0,0,65344,8194,-1392510048,-1,0,
18:10:23.287: 0,0:0:0:3445,1,-19,-875,182,2590,-5530,700,-1063241840,0,1,981,-53,175,1841,99839,0,0,65344,8194,-1392510048,-1,0,
18:10:23.502: 8,0:0:0:3445,1,29,-875,182,4340,-10430,280,-1063240989,0,1,972,-13,123,1840,99812,0,0,65344,8194,-1392510048,-1,0,
18:10:23.613: 0,0:0:0:3445,1,-68,-875,85,1260,210,1610,-1063249045,0,1,965,-10,225,1840,99807,0,0,65344,8194,-1392510048,-1,0,
18:10:23.724: 32,0:0:0:3445,1,-19,-875,134,3010,-2870,-1050,-1063250714,0,1,978,-48,243,1839,99803,0,0,65344,8194,-1392510048,-1,0,
18:10:23.936: 0,0:0:0:3445,1,-68,-924,85,3920,-7350,4690,-1063252370,0,1,996,-8,169,1838,99787,0,0,65344,8194,-1392510048,-1,0,
18:10:24.047: 0,0:0:0:3445,1,-68,-826,134,3430,210,16870,-1063259209,0,1,1001,-19,227,1838,99810,0,0,65344,8194,-1392510048,-1,0,
18:10:24.158: 8,0:0:0:3445,1,-19,-924,85,3010,-6440,-630,-1063251525,0,1,992,-32,253,1838,99810,0,0,65344,8194,-1392510048,-1,0,
18:10:24.371: 32,0:0:0:3445,1,-19,-875,134,-490,-3360,2450,-1063250969,0,1,995,-25,205,1839,99815,0,0,65344,8194,-1392510048,-1,0,
18:10:24.482: 0,0:0:0:3445,1,-68,-875,134,1680,-6440,-140,-1063249035,0,1,981,-25,219,1838,99822,0,0,65344,8194,-1392510048,-1,0,
18:10:24.591: 0,0:0:0:3445,1,-19,-826,85,3430,-4200,6930,-1063247636,0,1,982,-20,219,1839,99826,0,0,65344,8194,-1392510048,-1,0,
18:10:24.699: 0,0:0:0:3445,1,29,-875,182,2170,-3360,1610,-1063245978,0,1,969,-29,228,1839,99815,0,0,65344,8194,-1392510048,-1,0,
18:10:24.915: 32,0:0:0:3445,1,-68,-875,36,1260,-1120,2030,-1063249035,0,1,970,14,234,1839,99826,0,0,65344,8194,-1392510048,-1,0,
18:10:25.027: 0,0:0:0:3445,1,-68,-875,134,-490,-6440,-1050,-1063245978,0,1,968,-31,198,1840,99830,0,0,65344,8194,-1392510048,-1,0,
18:10:25.138: 0,0:0:0:3445,1,-117,-875,36,350,-700,-140,-1063244318,0,1,978,0,228,1840,99830,0,0,65344,8194,-1392510048,-1,0,
18:10:25.353: 32,0:0:0:3445,1,-19,-875,36,2100,-4200,2940,-1063244040,0,1,982,-17,246,1839,99815,0,0,65344,8194,-1392510048,-1,0,
18:10:25.464: 0,0:0:0:3445,1,-68,-875,134,1680,-5110,-140,-1063248757,0,1,984,-26,251,1840,99830,0,0,65344,8194,-1392510048,-1,0,
18:10:25.571: 32,0:0:0:3445,1,-19,-777,134,840,-2450,770,-1063244318,0,1,983,10,177,1839,99826,0,0,65344,8194,-1392510048,-1,0,
18:10:25.681: 8,0:0:0:3445,1,-68,-875,134,840,-4690,-4970,-1063245700,0,1,976,-23,208,1839,99815,0,0,65344,8194,-1392510048,-1,0,
18:10:25.898: 0,0:0:0:3445,1,-19,-875,85,-70,-5530,-14980,-1063248757,0,1,997,-31,223,1839,99826,0,0,65344,8194,-1392510048,-1,0,
18:10:26.006: 0,0:0:0:3445,1,29,-924,134,2170,-5110,4270,-1063245978,0,1,995,-43,193,1839,99815,0,0,65344,8194,-1392510048,-1,0,
18:10:26.116: 0,0:0:0:3445,1,-68,-875,85,1260,-3360,2450,-1063249035,0,1,982,-8,244,1839,99815,0,0,65344,8194,-1392510048,-1,0,
18:10:26.329: 0,0:0:0:3445,1,-19,-875,134,1680,-5110,1610,-1063249035,0,1,971,-39,170,1839,99826,0,0,65344,8194,-1392510048,-1,0,
18:10:26.435: 0,0:0:0:3445,1,-19,-924,134,3010,-4200,-17640,-1063245978,0,1,973,-12,262,1839,99815,0,0,65344,8194,-1392510048,-1,0,
18:10:26.545: 32,0:0:0:3445,1,-19,-972,134,-13160,-2030,2940,-1063249035,0,1,962,-12,216,1840,99830,0,0,65344,8194,-1392510048,-1,0,
18:10:26.757: 32,0:0:0:3445,1,-68,-924,182,2100,-2450,280,-1063244318,0,1,976,-13,263,1840,99830,0,0,65344,8194,-1392510048,-1,0,
18:10:26.867: 8,0:0:0:3445,1,-68,-924,36,3430,-6440,2450,-1063244040,0,1,982,23,192,1840,99830,0,0,65344,8194,-1392510048,-1,0,
18:10:26.978: 0,0:0:0:3445,1,-117,-924,134,1680,-2870,-13650,-1063244040,0,1,985,-38,233,1840,99823,0,0,65344,8194,-1392510048,-1,0,
18:10:27.191: 8,0:0:0:3445,1,-19,-875,182,4340,-6440,-1960,-1063245987,0,1,995,-3,261,1841,99839,0,0,65344,8194,-1392510048,-1,0,
18:10:27.299: 0,0:0:0:3445,1,-117,-826,134,2590,-6860,4200,-1063241267,0,1,996,-22,209,1841,99839,0,0,65344,8194,-1392510048,-1,0,
18:10:27.408: 2,0:0:0:3445,1,-68,-875,134,2100,-5530,-1050,-1063240989,0,1,980,-32,248,1841,99816,0,0,65344,8194,-1392510048,-1,0,
18:10:27.625: 8,0:0:0:3445,1,-68,-826,85,4340,-4200,2030,-1063247387,0,1,970,-3,239,1842,99820,0,0,65344,8194,-1392510048,-1,0,
18:10:27.736: 8,0:0:0:3445,1,-19,-875,134,-13160,-3780,700,-1063246006,0,1,985,-28,226,1843,99825,0,0,65344,8194,-1392510048,-1,0,
18:10:27.845: 32,0:0:0:3445,1,-19,-924,85,-70,-4200,-1050,-1063244068,0,1,985,-8,311,1843,99825,0,0,65344,8194,-1392510048,-1,0,
18:10:27.956: 0,0:0:0:3445,1,-19,-875,85,1260,-3360,8190,-1063244068,0,1,980,4,156,1845,99840,0,0,65344,8194,-1392510048,-1,0,
18:10:28.174: 0,0:0:0:3445,1,-19,-875,85,350,-1540,280,-1063238792,0,1,957,-46,266,1845,99829,0,0,65344,8194,-1392510048,-1,0,
18:10:28.284: 0,0:0:0:3445,1,-19,-972,85,840,-6860,2030,-1063241032,0,1,987,10,284,1845,99829,0,0,65344,8194,-1392510048,-1,0,
18:10:28.395: 32,0:0:0:3445,1,-19,-875,182,840,-4690,280,-1063241032,0,1,1015,-32,164,1846,99833,0,0,65344,8194,-1392510048,-1,0,
18:10:28.605: 8,0:0:0:3445,1,-19,-875,85,350,-210,2940,-1063239368,0,1,978,-4,264,1846,99822,0,0,65344,8194,-1392510048,-1,0,
18:10:28.714: 0,0:0:0:3445,1,-68,-875,85,3430,-6020,-210,-1063242438,0,1,955,-7,276,1847,99815,0,0,65344,8194,-1392510048,-1,0,
18:10:28.825: 32,0:0:0:3445,1,78,-875,134,3920,-7350,2450,-1063244125,0,1,975,-78,211,1847,99826,0,0,65344,8194,-1392510048,-1,0,
18:10:28.936: 32,0:0:0:3445,1,-19,-972,134,5180,-1120,-1540,-1063241054,0,1,1007,4,269,1847,99826,0,0,65344,8194,-1392510048,-1,0,
18:10:29.149: 8,0:0:0:3445,1,-68,-875,231,3010,-6020,210,-1063241054,0,1,1017,31,196,1848,99819,0,0,65344,8194,-1392510048,-1,0,
18:10:29.257: 32,0:0:0:3445,1,-19,-924,85,2590,-3360,3360,-1063242462,0,1,981,-40,261,1848,99823,0,0,65344,8194,-1392510048,-1,0,
18:10:29.366: 0,0:0:0:3445,1,-68,-875,85,2590,-6440,-630,-1063241344,0,1,950,-18,294,1848,99819,0,0,65344,8194,-1392510048,-1,0,
18:10:29.579: 8,0:0:0:3445,1,-19,-875,85,2590,-6020,-630,-1063242462,0,1,972,12,141,1848,99819,0,0,65344,8194,-1392510048,-1,0,
18:10:29.686: 32,0:0:0:3445,1,-68,-924,85,1260,-1540,-2870,-1063242462,0,1,983,-20,231,1848,99830,0,0,65344,8194,-1392510048,-1,0,
18:10:29.796: 32,0:0:0:3445,1,-19,-972,85,-70,-6440,700,-1063239389,0,1,980,-22,274,1847,99815,0,0,65344,8194,-1392510048,-1,0,
18:10:30.008: 8,0:0:0:3445,1,-19,-826,85,1260,-5530,-3710,-1063243846,0,1,970,-11,191,1847,99815,0,0,65344,8194,-1392510048,-1,0,
18:10:30.119: 0,0:0:0:3445,1,-68,-826,36,1260,-3780,2870,-1063244125,0,1,968,-13,264,1847,99815,0,0,65344,8194,-1392510048,-1,0,
18:10:30.230: 32,0:0:0:3445,1,29,-875,231,2100,-5530,4690,-1063244125,0,1,1000,-36,223,1847,99815,0,0,65344,8194,-1392510048,-1,0,
18:10:30.445: 32,0:0:0:3445,1,-19,-924,182,5180,-4690,-1470,-1063244125,0,1,1000,-14,227,1847,99815,0,0,65344,8194,-1392510048,-1,0,
18:10:30.554: 32,0:0:0:3445,1,-68,-826,85,840,-700,2030,-1063244125,0,1,997,9,160,1846,99822,0,0,65344,8194,-1392510048,-1,0,
18:10:30.665: 0,0:0:0:3445,1,78,-826,134,1260,-8610,16450,-1063242717,0,1,977,-57,238,1847,99815,0,0,65344,8194,-1392510048,-1,0,
18:10:30.776: 0,0:0:0:3445,1,-19,-875,182,1260,-2450,15050,-1063244125,0,1,981,3,204,1847,99815,0,0,65344,8194,-1392510048,-1,0,
18:10:30.992: 8,0:0:0:3445,1,-68,-875,85,2100,-5530,2450,-1063244125,0,1,979,-24,220,1847,99826,0,0,65344,8194,-1392510048,-1,0,
18:10:31.103: 0,0:0:0:3445,1,-19,-875,36,1680,-700,1610,-1063241054,0,1,975,-54,288,1848,99830,0,0,65344,8194,-1392510048,-1,0,
18:10:31.215: 0,0:0:0:3445,1,-19,-972,85,3430,-4200,1540,-1063239389,0,1,980,0,238,1848,99823,0,0,65344,8194,-1392510048,-1,0,
18:10:31.430: 0,0:0:0:3445,1,-68,-875,182,-1820,-2450,700,-1063241065,0,1,992,-10,171,1848,99819,0,0,65344,8194,-1392510048,-1,0,
18:10:31.542: 0,0:0:0:3445,1,-68,-875,85,1260,-2030,4620,-1063242462,0,1,993,-22,257,1848,99823,0,0,65344,8194,-1392510048,-1,0,
18:10:31.650: 0,0:0:0:3445,1,-19,-875,134,2100,-3360,-2380,-1063241344,0,1,994,29,222,1849,99827,0,0,65344,8194,-1392510048,-1,0,
18:10:31.759: 32,0:0:0:3445,1,-68,-826,134,2100,-8190,1120,-1063239680,0,1,1000,-21,202,1848,99835,0,0,65344,8194,-1392510048,-1,0,
18:10:31.974: 0,0:0:0:3445,1,-19,-875,134,3430,-2450,-630,-1063237713,0,1,998,-3,255,1848,99812,0,0,65344,8194,-1392510048,-1,0,
18:10:32.084: 8,0:0:0:3445,1,-68,-875,36,3010,-5530,-630,-1063244138,0,1,981,-26,237,1849,99827,0,0,65344,8194,-1392510048,-1,0,
18:10:32.194: 0,0:0:0:3445,1,-68,-777,85,840,-3360,210,-1063239680,0,1,985,-7,228,1849,99827,0,0,65344,8194,-1392510048,-1,0,
18:10:32.407: 0,0:0:0:3445,1,-19,-826,-12,-490,210,-1540,-1063239400,0,1,1000,-26,230,1849,99827,0,0,65344,8194,-1392510048,-1,0,
18:10:32.516: 32,0:0:0:3445,1,-68,-924,85,3010,-4200,1120,-1063239400,0,1,1009,-51,244,1850,99820,0,0,65344,8194,-1392510048,-1,0,
18:10:32.627: 32,0:0:0:3445,1,-19,-924,134,1260,-3360,2450,-1063240810,0,1,992,-16,189,1850,99820,0,0,65344,8194,-1392510048,-1,0,
18:10:32.843: 0,0:0:0:3445,1,-19,-875,85,3430,-6440,-2380,-1063241090,0,1,959,-19,272,1850,99820,0,0,65344,8194,-1392510048,-1,0,
18:10:32.953: 8,0:0:0:3445,1,29,-924,-12,4760,-3780,-3290,-1063241090,0,1,977,25,212,1850,99832,0,0,65344,8194,-1392510048,-1,0,
18:10:33.062: 0,0:0:0:3445,1,-19,-875,134,4340,-4200,700,-1063237734,0,1,981,8,174,1850,99820,0,0,65344,8194,-1392510048,-1,0,
18:10:33.173: 8,0:0:0:3445,1,-19,-972,134,3010,-700,-3290,-1063240810,0,1,973,-12,223,1850,99820,0,0,65344,8194,-1392510048,-1,0,
18:10:33.388: 0,0:0:0:3445,1,-68,-826,134,-490,-2450,-2870,-1063241090,0,1,977,-37,238,1850,99809,0,0,65344,8194,-1392510048,-1,0,
18:10:33.497: 0,0:0:0:3445,1,78,-875,182,1680,-5110,210,-1063244166,0,1,1008,-33,169,1850,99820,0,0,65344,8194,-1392510048,-1,0,
18:10:33.606: 8,0:0:0:3445,1,-68,-875,182,2100,-3360,-1120,-1063241090,0,1,1001,22,208,1851,99813,0,0,65344,8194,-1392510048,-1,0,
18:10:33.823: 32,0:0:0:3445,1,-68,-924,231,2100,-4690,700,-1063242502,0,1,987,-36,260,1851,99802,0,0,65344,8194,-1392510048,-1,0,
18:10:33.935: 0,0:0:0:3445,1,-19,-826,85,3430,-5110,-1120,-1063245580,0,1,984,-40,227,1851,99813,0,0,65344,8194,-1392510048,-1,0,
18:10:34.045: 2,0:0:0:3445,1,-117,-924,134,3010,-5110,700,-1063242782,0,1,991,-30,219,1852,99829,0,0,65344,8194,-1392510048,-1,0,
18:10:34.258: 32,0:0:0:3445,1,-68,-875,182,1680,-3780,1540,-1063237478,0,1,998,-35,204,1852,99829,0,0,65344,8194,-1392510048,-1,0,
18:10:34.365: 32,0:0:0:3445,1,-19,-924,134,4340,-6860,-210,-1063237198,0,1,983,-24,244,1852,99817,0,0,65344,8194,-1392510048,-1,0,
18:10:34.474: 32,0:0:0:3445,1,-117,-924,85,770,-2870,16800,-1063240557,0,1,990,40,212,1852,99806,0,0,65344,8194,-1392510048,-1,0,
18:10:34.688: 32,0:0:0:3445,1,29,-875,36,1260,-5950,1120,-1063243917,0,1,996,-78,222,1853,99810,0,0,65344,8194,-1392510048,-1,0,
18:10:34.798: 0,0:0:0:3445,1,-19,-875,134,2590,-7280,-1960,-1063242532,0,1,984,-32,253,1852,99817,0,0,65344,8194,-1392510048,-1,0,
18:10:34.908: 0,0:0:0:3445,1,-68,-972,134,1260,-9100,2450,-1063240837,0,1,974,-1,259,1853,99822,0,0,65344,8194,-1392510048,-1,0,
18:10:35.019: 32,0:0:0:3445,1,-19,-875,85,770,-3780,1540,-1063238891,0,1,982,-25,212,1852,99817,0,0,65344,8194,-1392510048,-1,0,
18:10:35.233: 8,0:0:0:3445,1,-19,-875,85,2590,-700,1960,-1063240837,0,1,975,-20,238,1853,99810,0,0,65344,8194,-1392510048,-1,0,
18:10:35.342: 8,0:0:0:3445,1,-19,-875,182,2100,-6860,3290,-1063242252,0,1,992,-26,225,1853,99822,0,0,65344,8194,-1392510048,-1,0,
18:10:35.451: 32,0:0:0:3445,1,29,-924,182,-70,-5110,-17220,-1063238891,0,1,1003,-31,239,1853,99822,0,0,65344,8194,-1392510048,-1,0,
18:10:35.661: 0,0:0:0:3445,1,-68,-826,85,2590,-3360,-4620,-1063238891,0,1,976,5,248,1853,99822,0,0,65344,8194,-1392510048,-1,0,
18:10:35.768: 8,0:0:0:3445,1,-19,-875,85,-14910,210,4200,-1063238891,0,1,971,-12,226,1852,99817,0,0,65344,8194,-1392510048,-1,0,
18:10:35.877: 0,0:0:0:3445,1,-68,-875,36,3430,-6440,4620,-1063240837,0,1,974,-18,178,1852,99817,0,0,65344,8194,-1392510048,-1,0,
18:10:36.088: 0,0:0:0:3445,1,-19,-875,182,4760,-4200,-210,-1063240837,0,1,962,-43,267,1852,99806,0,0,65344,8194,-1392510048,-1,0,
18:10:36.198: 8,0:0:0:3445,1,-19,-875,134,3430,-8610,210,-1063243917,0,1,957,4,172,1852,99806,0,0,65344,8194,-1392510048,-1,0,
18:10:36.309: 32,0:0:0:3445,1,-68,-875,134,1260,-2450,5530,-1063244197,0,1,971,-34,239,1852,99817,0,0,65344,8194,-1392510048,-1,0,
18:10:36.521: 8,0:0:0:3445,1,29,-972,36,5180,-8610,-210,-1063241117,0,1,983,-34,248,1853,99810,0,0,65344,8194,-1392510048,-1,0,
18:10:36.629: 0,0:0:0:3445,1,-117,-924,134,1260,-8190,-630,-1063242252,0,1,965,9,250,1853,99810,0,0,65344,8194,-1392510048,-1,0,
18:10:36.740: 8,0:0:0:3445,1,-68,-826,134,4760,-2450,1120,-1063242252,0,1,974,-14,212,1853,99810,0,0,65344,8194,-1392510048,-1,0,
18:10:36.956: 0,0:0:0:3445,1,29,-875,-61,4340,-1540,210,-1063242252,0,1,970,-2,135,1853,99810,0,0,65344,8194,-1392510048,-1,0,
18:10:37.066: 0,0:0:0:3445,1,-19,-826,36,4340,1540,15050,-1063242252,0,1,963,-12,318,1853,99799,0,0,65344,8194,-1392510048,-1,0,
18:10:37.177: 8,0:0:0:3445,1,-68,-924,134,2100,-4690,2940,-1063245333,0,1,987,-30,194,1852,99806,0,0,65344,8194,-1392510048,-1,0,
18:10:37.286: 32,0:0:0:3445,1,-19,-826,134,4760,-7770,-2380,-1063244197,0,1,1012,-19,217,1852,99806,0,0,65344,8194,-1392510048,-1,0,
18:10:37.498: 0,0:0:0:3445,1,-68,-924,182,3430,-2870,700,-1063244197,0,1,999,-9,180,1850,99809,0,0,65344,8194,-1392510048,-1,0,
18:10:37.608: 0,0:0:0:3445,1,-19,-826,134,3430,-4200,2450,-1063244446,0,1,986,-4,218,1849,99804,0,0,65344,8194,-1392510048,-1,0,
18:10:37.715: 32,0:0:0:3445,1,-19,-826,134,1680,-5110,700,-1063246108,0,1,975,-13,268,1849,99804,0,0,65344,8194,-1392510048,-1,0,
18:10:37.927: 0,0:0:0:3445,1,-68,-875,85,2100,-1120,-1050,-1063246388,0,1,989,-9,223,1849,99816,0,0,65344,8194,-1392510048,-1,0,
18:10:38.038: 8,0:0:0:3445,1,29,-924,85,1260,-210,700,-1063243034,0,1,987,-23,265,1849,99816,0,0,65344,8194,-1392510048,-1,0,
18:10:38.148: 8,0:0:0:3445,1,29,-972,182,-70,-5110,280,-1063242754,0,1,994,-7,146,1848,99812,0,0,65344,8194,-1392510048,-1,0,
18:10:38.362: 32,0:0:0:3445,1,-68,-875,134,3010,-2450,-17220,-1063244417,0,1,1006,20,284,1848,99823,0,0,65344,8194,-1392510048,-1,0,
18:10:38.472: 32,0:0:0:3445,1,-68,-924,85,350,-5530,700,-1063241344,0,1,1001,-52,196,1848,99807,0,0,65344,8194,-1392510048,-1,0,
18:10:38.583: 0,0:0:0:3445,1,-68,-972,134,2590,-2450,-2380,-1063245814,0,1,986,-5,197,1848,99796,0,0,65344,8194,-1392510048,-1,0,
